"keyLexeme","keyRoot","strLexeme","keySeyame","keyAttrType","keyAttrCategory","keyAttrListing","keyMorphSuffix1","keyMorphSuffix2","keyMorphSuffix3","keyMorphPrefix","keyMorphVowel1","keyMorphVowel2","keyMorphVowel3","keyMorphVowel4","intMorphVowels","keyMorphRadicalType","keyMorphForm"
676,431,"DKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,432,"DKOLTNA",1,0,8,0,7,0,0,0,1,5,0,0,2,2,3
678,432,"DK;LA",0,0,1,0,0,0,0,0,0,4,0,0,1,2,1
679,432,"DK;LA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,3
680,432,"DKL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,,"DKLA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
682,432,"DKLTA",1,0,4,0,1,0,0,0,3,0,0,0,1,2,1
683,433,"DKX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,434,"DKWA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
685,435,"D;OA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
686,435,"D;ONA",0,0,8,0,4,0,0,0,1,0,0,0,1,2,0
687,436,"D;OYRI;S",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
688,437,"D;OTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
689,438,"D;L",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
690,439,"D;N",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
691,440,"DN",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
692,440,"D;NA",0,0,4,0,0,0,0,0,1,2,0,0,2,2,1
693,440,"D;NA",0,0,4,0,0,0,0,0,4,0,0,0,1,2,1
694,440,"MD;NTA",1,0,4,0,1,0,0,1,4,0,0,0,1,2,1
695,441,"D;NOS;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
696,442,"D;NRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
697,443,"D;T;XA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
698,444,"DOC;A",0,0,4,0,0,0,0,0,5,1,0,0,2,2,3
699,444,"DCA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700,444,"DC;A",0,0,8,0,0,0,0,0,1,0,0,0,1,2,0
701,444,"DC;A;T",0,0,11,0,0,0,2,0,1,0,0,0,1,2,1
702,444,"DC;OTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
703,444,"TDC;TA",1,0,4,0,1,0,0,2,0,4,0,0,1,2,3
704,445,"DOCRNA",0,0,4,0,4,0,0,0,5,0,0,0,1,2,0
705,445,"DC;RA",0,0,8,0,0,0,0,0,0,4,0,0,1,2,0
706,445,"DCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,446,"DCRA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
708,447,"DOLLA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
709,447,"DL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
710,448,"DLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,449,"DLOK;A",0,0,4,0,0,0,0,0,0,5,0,0,1,2,1
712,449,"DLK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,450,"DL;LA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
714,451,"DLMY;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
715,452,"DLMNOTA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
716,453,"DLX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,453,"DLXA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
718,454,"DM",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
719,455,"DMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
720,456,"DOM;A",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
721,456,"DMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,456,"DMOTA",1,0,4,0,1,0,0,0,0,5,0,0,1,2,1
723,,"DM;A",0,0,1,0,0,0,0,0,1,0,0,0,1,2,0
724,456,"DM;A",0,0,4,0,0,0,0,0,0,1,0,0,1,2,1
725,457,"DMYR;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
726,458,"DMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,458,"MDMCA",0,0,4,0,0,0,0,1,0,0,0,0,0,2,1
728,459,"DMETA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
729,460,"DOMRA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
730,460,"DMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,460,"TDMORTA",1,0,4,0,1,0,0,2,0,5,0,0,1,2,4
732,461,"DMR;S",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
733,462,"DNA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734,463,"DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,463,"DNKA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
736,463,"MDNKA",0,0,4,0,0,0,0,1,0,0,0,0,0,2,1
737,464,"DN;A;L",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
738,465,"DEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,466,"DER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,466,"MDERNA",0,0,8,0,4,0,0,1,1,0,0,0,1,2,3
741,467,"DIA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
742,468,"DINA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
743,469,"DX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,469,"DXDXA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,13
745,470,"DXLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
746,471,"DXR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,472,"DOR",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
748,472,"D;RA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
749,472,"DRA",0,0,4,0,0,0,0,0,2,0,0,0,1,2,1
750,472,"DRTA",1,0,4,0,1,0,0,0,2,0,0,0,1,2,1
751,472,"MD;RA",0,0,4,0,0,0,0,1,0,2,0,0,1,2,1
752,473,"DRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,474,"DRBA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
754,475,"DRGA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
755,476,"DRDRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
756,477,"DROSLA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
757,478,"DORCTA",1,0,4,0,1,0,0,0,5,0,0,0,1,2,1
758,478,"DRC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,478,"DRCTA",1,0,4,0,1,0,0,0,0,2,0,0,1,2,1
760,2045,"DRMSOX",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
761,479,"DRMSOX;A",0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
762,480,"DREA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
763,481,"DORWA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
764,481,"DROWA",0,0,4,0,0,0,0,0,2,5,0,0,2,2,1
765,481,"DRW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,481,"DRWA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
767,482,"HA",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
768,483,"HB;L",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
769,484,"HB",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
770,484,"HBBA",0,0,4,0,0,0,0,0,1,2,0,0,2,2,3
771,484,"HBTA",1,0,4,0,1,0,0,0,1,0,0,0,1,2,0
772,485,"HGA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773,486,"HGM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,487,"HGMONA",0,0,4,0,6,0,0,0,3,0,0,0,1,2,0
775,487,"HGMNOTA",0,0,4,0,4,0,1,0,3,0,0,0,1,2,0
776,488,"HGR",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
777,489,"HD;OYA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
778,490,"HDMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
779,491,"HDRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
780,492,"HDR;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
781,493,"HO",0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
782,494,"HO",0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
783,495,"HOA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,496,"HOMNAOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
785,497,"HON",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
786,497,"HONA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
787,498,"HOWE",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
788,499,"HOTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
789,500,"H;D;N",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
790,501,"H;CLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
791,502,"HCOT",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
792,503,"HC;L",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
793,504,"HCNA",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
794,505,"HLL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,505,"HLLO;A",0,0,9,0,0,0,0,0,0,0,0,0,0,0,3
796,506,"HL;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
797,507,"HLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,507,"HLCTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
799,508,"HLS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
800,509,"HMA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
801,510,"HNA",0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
802,511,"HNA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803,511,"HN;OTA",0,0,4,0,0,0,1,0,1,4,0,0,2,2,1
804,511,"HN;NA",0,0,4,0,4,0,0,0,3,0,0,0,1,2,1
805,512,"HOICA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
806,512,"HIOC;A",0,0,4,0,0,0,0,0,0,5,0,0,1,2,1
807,512,"HIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,512,"HICTA",1,0,4,0,1,0,0,0,0,2,0,0,1,2,1
809,513,"HOIRC;A",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
810,513,"HIRCA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
811,514,"HR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,515,"HROD;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
813,516,"HROD;ON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
814,517,"B;T-HRODS",0,0,10,0,0,0,0,0,0,0,0,0,0,6,0
815,517,"HRODS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
816,518,"HRODS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
817,519,"HRODS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
818,520,"HROMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
819,521,"HRCA",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
820,522,"HRMA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
821,523,"HRMA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
822,524,"HRMGN;S",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
823,525,"HRM;S",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
824,526,"HRS;OYA",0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
825,526,"HRS;S",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
826,527,"HRTMN",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
827,528,"HWA",0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
828,529,"O;",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
829,530,"OLA",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
830,531,"OED",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
831,531,"OEDA",0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
832,532,"ZANA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
833,533,"ZBD;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
834,534,"ZBOLON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
835,535,"ZBORA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
836,536,"ZBL",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
837,536,"ZBLA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,0
838,537,"ZBN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,538,"ZBNA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
840,539,"ZGOGA",0,0,8,0,0,0,0,0,0,5,0,0,1,2,0
841,539,"ZGOG;TA",1,0,4,0,1,0,0,0,0,5,4,0,2,2,0
842,540,"ZGR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,541,"ZDOX",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
844,542,"ZDOX;A",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
845,543,"ZD;XA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,3
846,543,"ZD;XA;T",0,0,11,0,0,0,2,0,1,4,0,0,2,2,3
847,543,"ZD;XOTA",0,0,4,0,0,0,1,0,1,4,0,0,2,2,3
848,543,"ZDX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,,"ZDXA",0,0,8,0,0,0,0,0,2,0,0,0,1,2,1
850,543,"ZDXA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
851,543,"ZDXTA",1,0,4,0,1,0,0,0,3,0,0,0,1,2,1
852,544,"ZH;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
853,544,"ZH;A;T",0,0,11,0,0,0,2,0,1,0,0,0,1,2,1
854,545,"ZHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,546,"ZH;RA",0,0,8,0,0,0,0,0,0,4,0,0,1,2,1
856,546,"ZH;RA;T",0,0,11,0,0,0,2,0,0,4,0,0,1,2,1
857,546,"ZHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,546,"ZHRA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
859,547,"ZOG",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
860,547,"ZOGA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
861,547,"ZOOGA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
862,548,"ZOD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,548,"ZODA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,0
864,549,"ZOZA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
865,550,"ZOK",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
866,550,"ZOKA",0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
867,551,"ZO;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
868,552,"ZE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,552,"ZOEA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
870,553,"ZOIA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
871,554,"ZORBBL",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
872,555,"ZKOR;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
873,556,"ZYMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
874,557,"Z;ZNA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
875,558,"ZN",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
876,558,"Z;NA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
877,559,"Z;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
878,560,"ZCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,560,"ZCOTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,1
880,560,"ZC;A",0,0,8,0,0,0,0,0,1,2,0,0,2,2,3
881,561,"ZC;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
882,562,"ZCR;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
883,563,"ZCR;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
884,564,"ZLG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,564,"ZLGA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
886,565,"ZLHZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,566,"ZLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,567,"ZM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,568,"ZM;NA",0,0,4,0,0,0,0,0,0,4,0,0,1,2,1
890,568,"ZMN",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
891,569,"ZM;RTA",1,0,4,0,1,0,0,0,0,4,0,0,1,2,1
892,569,"ZMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,569,"ZMRA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
894,569,"ZMRA",0,0,4,0,0,0,0,0,1,2,0,0,2,2,3
895,569,"MZMORA",0,0,4,0,0,0,0,1,0,5,0,0,1,2,1
896,570,"ZMRGDA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
897,571,"ZNA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
898,572,"ZNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,572,"ZN;A",0,0,8,0,0,0,0,0,1,2,0,0,2,2,3
900,572,"ZN;OTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,1
901,572,"ZN;TA",1,0,4,0,1,0,0,0,2,4,0,0,2,2,1
902,573,"ZEI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,574,"ZEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,574,"MZEOXA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
905,575,"ZEORA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
906,575,"ZER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,576,"ZXA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
908,577,"ZX;IA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
909,577,"ZXI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,578,"ZXR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,579,"ZRK",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
912,580,"ZROEA",0,0,4,0,0,0,0,0,1,5,0,0,2,2,1
913,580,"ZRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,580,"ZREA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
915,580,"ZREONA",0,0,4,0,6,0,0,0,1,0,0,0,1,2,1
916,581,"KAIA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
917,582,"KARA",0,0,8,0,0,0,0,0,4,0,0,0,1,2,1
918,582,"KAROTA",0,0,4,0,0,0,1,0,4,0,0,0,1,2,1
919,582,"KRR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,582,"KRORA",0,0,4,0,0,0,0,0,0,5,0,0,1,2,1
921,583,"KB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,583,"KBOBA",0,0,4,0,0,0,0,0,1,5,0,0,2,2,1
923,583,"KB;BA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
924,583,"KBTA",1,0,4,0,1,0,0,0,1,0,0,0,1,2,1
925,583,"KOBA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
926,584,"KBY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,585,"KB;RA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
928,585,"KBRA",0,0,4,0,0,0,0,0,1,2,0,0,2,2,1
929,586,"KBL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,586,"KBLA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
931,586,"MKBLNA",0,0,4,0,4,0,0,1,1,0,0,0,1,2,3
932,586,"MTKBLNOTA",0,0,4,0,4,0,1,1,1,0,0,0,1,2,4
933,587,"KBL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,587,"KBLA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
935,588,"KBLA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
936,589,"KBN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
937,589,"KBNA",0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
938,589,"KBNNA",0,0,8,0,4,0,0,0,0,1,0,0,1,2,4
939,589,"KBNNOTA",0,0,4,0,4,0,1,0,0,1,0,0,1,2,4
940,590,"KB/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,590,"KB/A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
942,591,"KBRA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
943,,"KBRTA",1,0,4,0,1,0,0,0,0,1,0,0,1,2,0
944,592,"KBOW;A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
945,592,"KBW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,593,"KG;SA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
947,594,"KG;RA",0,0,1,0,0,0,0,0,0,4,0,0,1,2,1
948,594,"KGR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,594,"MKGRA",0,0,1,0,0,0,0,1,1,0,0,0,1,2,3
950,595,"KD",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
951,595,"KD-BWBA",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
952,595,"KDDA",0,0,5,0,0,0,0,0,0,2,0,0,1,0,0
953,595,"KDESR",0,0,7,0,0,0,0,0,0,0,0,0,0,6,0
954,595,"MKDA",0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
955,596,"KDOTA",1,0,4,0,1,0,0,0,1,5,0,0,2,6,0
956,596,"KD;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,596,"KD;A",0,0,8,0,0,0,0,0,1,0,0,0,1,0,1
958,596,"KD;A;T",0,0,11,0,0,0,2,0,2,0,0,0,1,0,1
959,597,"KD;A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
960,598,"KDORA",0,0,8,0,0,0,0,0,2,5,0,0,2,2,1
961,598,"KDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,598,"KDRA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
963,598,"KODRNA;T",0,0,11,0,4,0,2,0,5,0,0,0,1,2,1
964,599,"KDT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,599,"KDTA",0,0,8,0,0,0,0,0,1,0,0,0,1,2,1
966,599,"KDTA;T",0,0,11,0,0,0,2,0,1,0,0,0,1,2,1
967,599,"KDTOTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
968,599,"KODTA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
969,600,"KOA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
970,601,"KOA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,601,"TKO;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
972,602,"KOB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,602,"KOBA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
974,602,"KOBTA",1,0,4,0,1,0,0,0,1,0,0,0,1,2,1
975,602,"KO;BA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
976,602,"K;BA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,3
977,602,"K;BOTA",0,0,4,0,0,0,1,0,1,2,0,0,2,2,3
978,603,"KOBLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
979,604,"KOY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,604,"KOYA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
981,605,"KOYRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
982,606,"KO;A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
983,607,"KOLA",0,0,8,0,0,0,0,0,5,0,0,0,1,2,1
984,607,"KL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,608,"KOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,608,"KOSNA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
987,609,"KO/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,609,"K;/A",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
989,609,"K;/A;T",0,0,11,0,0,0,2,0,4,0,0,0,1,2,1
990,610,"KOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,610,"KORA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
992,611,"KOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,611,"KORA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
994,612,"KORA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,0
995,612,"KRORA",0,0,4,0,0,0,0,0,0,5,0,0,1,2,0
996,613,"KZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,613,"KZOA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
998,613,"KZ;A",0,0,4,0,0,0,0,0,1,2,0,0,2,2,1
999,613,"KZ;A",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
1000,613,"KZTA",1,0,4,0,1,0,0,0,0,2,0,0,1,2,1
1001,613,"MKZA",0,0,4,0,0,0,0,1,1,0,0,0,1,2,1
1002,613,"MKZ;TA",0,0,4,0,0,2,0,1,1,0,0,0,1,2,1
1003,614,"KZ;RA",0,0,4,0,0,0,0,0,0,4,0,0,1,2,0
1004,,"KZ;RTA",1,0,4,0,1,0,0,0,0,4,0,0,1,2,0
1005,615,"KZX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,615,"KZXA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1007,616,"KZX;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1008,617,"KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,617,"MKYA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1010,618,"KYA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,618,"KYHA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
1012,618,"KY;A",0,0,8,0,0,0,0,0,1,2,0,0,2,2,1
1013,618,"KY;TA",1,0,4,0,1,0,0,0,0,4,0,0,1,2,1
1014,619,"KYOIA",0,0,8,0,0,0,0,0,2,5,0,0,2,2,1
1015,619,"KYOI;A",0,0,4,0,2,0,0,0,0,5,0,0,1,2,1
1016,619,"KYI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
